date,nb_patients,jour_semaine,weekend,mois,hiver,patients_hier,effectif_present,taux_absenteisme,nbre_lits_dispos,panne_materiel
2020-02-16,309,6,1,2,1,348.0,300,0.22192307692307695,152,0
2020-02-17,392,0,0,2,1,309.0,310,0.22884615384615387,188,1
2020-02-18,328,1,0,2,1,392.0,309,0.21653846153846154,158,0
2020-02-19,390,2,0,2,1,328.0,298,0.23423076923076921,159,0
2020-02-20,354,3,0,2,1,390.0,308,0.2173076923076923,173,1
2020-02-21,335,4,0,2,1,354.0,297,0.24192307692307694,172,0
2020-02-22,354,5,1,2,1,335.0,296,0.2326923076923077,173,0
2020-02-23,289,6,1,2,1,354.0,306,0.21384615384615385,143,1
2020-02-24,369,0,0,2,1,289.0,306,0.21807692307692308,151,0
2020-02-25,345,1,0,2,1,369.0,306,0.2076923076923077,160,1
2020-02-26,329,2,0,2,1,345.0,299,0.2226923076923077,174,0
2020-02-27,362,3,0,2,1,329.0,305,0.21923076923076923,131,0
2020-02-28,342,4,0,2,1,362.0,296,0.23192307692307693,136,0
2020-02-29,323,5,1,2,1,342.0,307,0.21653846153846154,118,0
2020-03-01,231,6,1,3,0,323.0,323,0.17461538461538462,144,1
2020-03-02,301,0,0,3,0,231.0,327,0.16576923076923078,165,1
2020-03-03,262,1,0,3,0,301.0,330,0.16384615384615384,178,1
2020-03-04,265,2,0,3,0,262.0,319,0.16807692307692307,123,0
2020-03-05,257,3,0,3,0,265.0,330,0.16538461538461538,154,0
2020-03-06,256,4,0,3,0,257.0,326,0.16653846153846155,175,1
2020-03-07,256,5,1,3,0,256.0,327,0.17307692307692307,128,0
2020-03-08,219,6,1,3,0,256.0,330,0.1623076923076923,161,1
2020-03-09,321,0,0,3,0,219.0,327,0.17461538461538462,135,0
2020-03-10,259,1,0,3,0,321.0,323,0.17807692307692308,141,0
2020-03-11,251,2,0,3,0,259.0,325,0.16576923076923078,158,0
2020-03-12,235,3,0,3,0,251.0,324,0.17884615384615385,179,0
2020-03-13,241,4,0,3,0,235.0,323,0.1676923076923077,167,0
2020-03-14,256,5,1,3,0,241.0,329,0.1623076923076923,139,1
2020-03-15,131,6,1,3,0,256.0,266,0.3215384615384615,908,0
2020-03-16,193,0,0,3,0,131.0,263,0.3226923076923077,905,0
2020-03-17,175,1,0,3,0,193.0,267,0.32076923076923075,918,1
2020-03-18,177,2,0,3,0,175.0,260,0.32076923076923075,923,0
2020-03-19,159,3,0,3,0,177.0,264,0.32346153846153847,924,1
2020-03-20,155,4,0,3,0,159.0,266,0.3246153846153846,912,0
2020-03-21,169,5,1,3,0,155.0,269,0.31923076923076926,917,0
2020-03-22,127,6,1,3,0,169.0,264,0.32076923076923075,907,1
2020-03-23,184,0,0,3,0,127.0,268,0.31153846153846154,908,0
2020-03-24,156,1,0,3,0,184.0,258,0.32499999999999996,909,1
2020-03-25,177,2,0,3,0,156.0,268,0.3046153846153846,906,0
2020-03-26,160,3,0,3,0,177.0,263,0.32923076923076927,917,0
2020-03-27,167,4,0,3,0,160.0,266,0.3169230769230769,924,0
2020-03-28,167,5,1,3,0,167.0,268,0.30923076923076925,917,0
2020-03-29,127,6,1,3,0,167.0,266,0.3142307692307692,923,1
2020-03-30,195,0,0,3,0,127.0,267,0.31115384615384617,909,0
2020-03-31,165,1,0,3,0,195.0,260,0.32230769230769235,917,0
2020-04-01,157,2,0,4,0,165.0,264,0.31653846153846155,917,0
2020-04-02,141,3,0,4,0,157.0,265,0.3157692307692308,906,0
2020-04-03,158,4,0,4,0,141.0,263,0.31884615384615383,911,0
2020-04-04,168,5,1,4,0,158.0,262,0.3157692307692308,911,0
2020-04-05,147,6,1,4,0,168.0,266,0.31923076923076926,925,0
2020-04-06,187,0,0,4,0,147.0,264,0.3169230769230769,905,1
2020-04-07,177,1,0,4,0,187.0,259,0.32961538461538464,917,0
2020-04-08,168,2,0,4,0,177.0,272,0.3080769230769231,919,0
2020-04-09,174,3,0,4,0,168.0,265,0.3215384615384615,914,0
2020-04-10,151,4,0,4,0,174.0,263,0.3380769230769231,910,1
2020-04-11,145,5,1,4,0,151.0,269,0.3076923076923077,922,0
2020-04-12,139,6,1,4,0,145.0,267,0.3153846153846154,920,0
2020-04-13,175,0,0,4,0,139.0,267,0.3161538461538462,912,0
2020-04-14,172,1,0,4,0,175.0,258,0.33192307692307693,906,0
2020-04-15,161,2,0,4,0,172.0,269,0.30692307692307697,909,0
2020-04-16,161,3,0,4,0,161.0,263,0.31769230769230766,920,0
2020-04-17,156,4,0,4,0,161.0,264,0.32,915,0
2020-04-18,160,5,1,4,0,156.0,260,0.3188461538461539,913,1
2020-04-19,151,6,1,4,0,160.0,267,0.3173076923076923,907,0
2020-04-20,179,0,0,4,0,151.0,266,0.31961538461538463,918,0
2020-04-21,146,1,0,4,0,179.0,268,0.3169230769230769,913,0
2020-04-22,175,2,0,4,0,146.0,265,0.3161538461538462,910,0
2020-04-23,145,3,0,4,0,175.0,267,0.32384615384615384,921,1
2020-04-24,159,4,0,4,0,145.0,266,0.31769230769230766,916,0
2020-04-25,157,5,1,4,0,159.0,261,0.3269230769230769,909,0
2020-04-26,132,6,1,4,0,157.0,266,0.315,906,1
2020-04-27,169,0,0,4,0,132.0,261,0.3303846153846154,920,0
2020-04-28,166,1,0,4,0,169.0,268,0.3157692307692308,915,1
2020-04-29,183,2,0,4,0,166.0,268,0.31846153846153846,916,1
2020-04-30,155,3,0,4,0,183.0,273,0.30692307692307697,910,1
2020-05-01,152,4,0,5,0,155.0,263,0.32807692307692304,911,0
2020-05-02,172,5,1,5,0,152.0,262,0.32769230769230767,918,0
2020-05-03,144,6,1,5,0,172.0,261,0.3269230769230769,921,0
2020-05-04,195,0,0,5,0,144.0,270,0.3161538461538462,917,0
2020-05-05,170,1,0,5,0,195.0,261,0.32923076923076927,920,0
2020-05-06,155,2,0,5,0,170.0,261,0.32538461538461544,915,1
2020-05-07,170,3,0,5,0,155.0,262,0.3161538461538462,913,0
2020-05-08,177,4,0,5,0,170.0,264,0.3261538461538462,916,0
2020-05-09,151,5,1,5,0,177.0,268,0.3161538461538462,916,0
2020-05-10,124,6,1,5,0,151.0,261,0.3273076923076923,921,0
2020-05-11,177,0,0,5,0,124.0,263,0.32807692307692304,911,0
2020-05-12,168,1,0,5,0,177.0,263,0.31461538461538463,919,0
2020-05-13,151,2,0,5,0,168.0,269,0.31115384615384617,910,1
2020-05-14,151,3,0,5,0,151.0,263,0.3288461538461539,922,0
2020-05-15,172,4,0,5,0,151.0,272,0.32346153846153847,908,0
2020-05-16,250,5,1,5,0,172.0,331,0.16192307692307692,148,0
2020-05-17,234,6,1,5,0,250.0,322,0.17653846153846153,136,0
2020-05-18,281,0,0,5,0,234.0,330,0.15846153846153846,152,0
2020-05-19,259,1,0,5,0,281.0,325,0.16884615384615384,132,0
2020-05-20,277,2,0,5,0,259.0,327,0.1719230769230769,140,0
2020-05-21,244,3,0,5,0,277.0,323,0.16461538461538464,170,0
2020-05-22,282,4,0,5,0,244.0,327,0.16269230769230772,164,1
2020-05-23,260,5,1,5,0,282.0,330,0.17153846153846153,142,0
2020-05-24,234,6,1,5,0,260.0,317,0.17692307692307693,146,1
2020-05-25,309,0,0,5,0,234.0,327,0.16423076923076924,139,0
2020-05-26,270,1,0,5,0,309.0,329,0.16846153846153847,181,0
2020-05-27,262,2,0,5,0,270.0,335,0.1453846153846154,135,0
2020-05-28,285,3,0,5,0,262.0,326,0.1776923076923077,126,1
2020-05-29,297,4,0,5,0,285.0,324,0.17807692307692308,123,0
2020-05-30,259,5,1,5,0,297.0,329,0.16346153846153846,103,0
2020-05-31,216,6,1,5,0,259.0,327,0.1630769230769231,138,0
2020-06-01,311,0,0,6,0,216.0,319,0.17923076923076925,137,0
2020-06-02,268,1,0,6,0,311.0,326,0.17538461538461542,146,0
2020-06-03,271,2,0,6,0,268.0,319,0.1853846153846154,181,0
2020-06-04,269,3,0,6,0,271.0,321,0.17423076923076924,150,0
2020-06-05,247,4,0,6,0,269.0,325,0.16692307692307692,123,0
2020-06-06,293,5,1,6,0,247.0,328,0.1630769230769231,124,0
2020-06-07,233,6,1,6,0,293.0,317,0.19346153846153846,125,0
2020-06-08,303,0,0,6,0,233.0,326,0.16692307692307692,130,1
2020-06-09,261,1,0,6,0,303.0,325,0.16269230769230772,141,0
2020-06-10,298,2,0,6,0,261.0,324,0.16538461538461538,142,1
2020-06-11,243,3,0,6,0,298.0,321,0.17384615384615387,149,0
2020-06-12,261,4,0,6,0,243.0,323,0.1776923076923077,145,0
2020-06-13,282,5,1,6,0,261.0,324,0.17038461538461538,152,0
2020-06-14,222,6,1,6,0,282.0,329,0.16884615384615384,169,0
2020-06-15,306,0,0,6,0,222.0,329,0.17153846153846153,151,0
2020-06-16,278,1,0,6,0,306.0,317,0.1853846153846154,126,1
2020-06-17,284,2,0,6,0,278.0,329,0.16807692307692307,153,1
2020-06-18,253,3,0,6,0,284.0,328,0.165,167,0
2020-06-19,295,4,0,6,0,253.0,319,0.1803846153846154,134,1
2020-06-20,275,5,1,6,0,295.0,325,0.17884615384615385,97,1
2020-06-21,220,6,1,6,0,275.0,323,0.17692307692307693,158,0
2020-06-22,305,0,0,6,0,220.0,320,0.18307692307692308,173,1
2020-06-23,287,1,0,6,0,305.0,327,0.16923076923076924,166,0
2020-06-24,252,2,0,6,0,287.0,322,0.17038461538461538,152,0
2020-06-25,280,3,0,6,0,252.0,327,0.16038461538461538,166,1
2020-06-26,245,4,0,6,0,280.0,320,0.1719230769230769,138,1
2020-06-27,263,5,1,6,0,245.0,330,0.16653846153846155,141,1
2020-06-28,235,6,1,6,0,263.0,322,0.17461538461538462,131,0
2020-06-29,283,0,0,6,0,235.0,328,0.16076923076923075,138,1
2020-06-30,292,1,0,6,0,283.0,331,0.1623076923076923,127,0
2020-07-01,226,2,0,7,0,292.0,321,0.17307692307692307,116,1
2020-07-02,252,3,0,7,0,226.0,322,0.18,172,1
2020-07-03,292,4,0,7,0,252.0,324,0.16692307692307692,164,0
2020-07-04,254,5,1,7,0,292.0,325,0.17153846153846153,127,1
2020-07-05,220,6,1,7,0,254.0,323,0.1726923076923077,136,0
2020-07-06,297,0,0,7,0,220.0,326,0.16269230769230772,154,0
2020-07-07,245,1,0,7,0,297.0,326,0.16038461538461538,135,0
2020-07-08,266,2,0,7,0,245.0,324,0.16999999999999998,156,1
2020-07-09,300,3,0,7,0,266.0,329,0.1696153846153846,180,0
2020-07-10,256,4,0,7,0,300.0,331,0.15923076923076923,153,0
2020-07-11,273,5,1,7,0,256.0,315,0.18500000000000003,131,0
2020-07-12,225,6,1,7,0,273.0,330,0.16692307692307692,166,0
2020-07-13,319,0,0,7,0,225.0,316,0.17384615384615387,175,0
2020-07-14,258,1,0,7,0,319.0,330,0.17230769230769233,154,1
2020-07-15,291,2,0,7,0,258.0,324,0.17153846153846153,183,0
2020-07-16,263,3,0,7,0,291.0,332,0.15923076923076926,156,1
2020-07-17,252,4,0,7,0,263.0,336,0.15576923076923077,159,0
2020-07-18,259,5,1,7,0,252.0,329,0.17076923076923078,144,0
2020-07-19,233,6,1,7,0,259.0,330,0.16461538461538464,164,1
2020-07-20,309,0,0,7,0,233.0,331,0.16115384615384618,133,0
2020-07-21,256,1,0,7,0,309.0,328,0.16923076923076924,178,0
2020-07-22,270,2,0,7,0,256.0,322,0.17076923076923078,167,0
2020-07-23,261,3,0,7,0,270.0,325,0.17807692307692308,146,0
2020-07-24,236,4,0,7,0,261.0,325,0.17384615384615387,184,0
2020-07-25,279,5,1,7,0,236.0,333,0.14692307692307693,130,1
2020-07-26,219,6,1,7,0,279.0,319,0.17884615384615385,167,1
2020-07-27,317,0,0,7,0,219.0,324,0.17384615384615387,110,0
2020-07-28,277,1,0,7,0,317.0,326,0.16346153846153846,137,0
2020-07-29,282,2,0,7,0,277.0,323,0.17038461538461538,130,0
2020-07-30,282,3,0,7,0,282.0,326,0.17153846153846153,177,1
2020-07-31,241,4,0,7,0,282.0,321,0.1757692307692308,196,0
2020-08-01,299,5,1,8,0,241.0,320,0.1719230769230769,144,0
2020-08-02,211,6,1,8,0,299.0,331,0.1696153846153846,144,0
2020-08-03,288,0,0,8,0,211.0,327,0.17115384615384616,171,0
2020-08-04,244,1,0,8,0,288.0,338,0.15384615384615385,148,0
2020-08-05,266,2,0,8,0,244.0,319,0.18576923076923077,134,1
2020-08-06,235,3,0,8,0,266.0,320,0.1719230769230769,137,1
2020-08-07,274,4,0,8,0,235.0,323,0.16423076923076924,174,0
2020-08-08,272,5,1,8,0,274.0,324,0.17923076923076925,133,0
2020-08-09,231,6,1,8,0,272.0,323,0.1726923076923077,133,1
2020-08-10,326,0,0,8,0,231.0,320,0.18,103,0
2020-08-11,286,1,0,8,0,326.0,330,0.15961538461538463,164,1
2020-08-12,245,2,0,8,0,286.0,327,0.16692307692307692,196,0
2020-08-13,285,3,0,8,0,245.0,326,0.16653846153846155,110,0
2020-08-14,278,4,0,8,0,285.0,324,0.17153846153846153,138,0
2020-08-15,268,5,1,8,0,278.0,324,0.15884615384615383,149,1
2020-08-16,206,6,1,8,0,268.0,325,0.17076923076923078,158,0
2020-08-17,320,0,0,8,0,206.0,326,0.15692307692307692,134,0
2020-08-18,254,1,0,8,0,320.0,327,0.16461538461538464,133,0
2020-08-19,283,2,0,8,0,254.0,324,0.16346153846153846,182,1
2020-08-20,263,3,0,8,0,283.0,324,0.16846153846153847,170,0
2020-08-21,255,4,0,8,0,263.0,327,0.17346153846153844,134,0
2020-08-22,274,5,1,8,0,255.0,325,0.17346153846153844,160,0
2020-08-23,225,6,1,8,0,274.0,324,0.17846153846153845,158,0
2020-08-24,329,0,0,8,0,225.0,322,0.16346153846153846,167,0
2020-08-25,248,1,0,8,0,329.0,330,0.17346153846153844,115,0
2020-08-26,250,2,0,8,0,248.0,324,0.17076923076923078,173,1
2020-08-27,270,3,0,8,0,250.0,325,0.16423076923076924,146,1
2020-08-28,266,4,0,8,0,270.0,330,0.16923076923076924,173,0
2020-08-29,272,5,1,8,0,266.0,316,0.175,143,0
2020-08-30,218,6,1,8,0,272.0,322,0.17538461538461542,180,0
2020-08-31,292,0,0,8,0,218.0,326,0.17076923076923078,172,0
2020-09-01,266,1,0,9,0,292.0,328,0.16692307692307692,182,0
2020-09-02,279,2,0,9,0,266.0,329,0.16538461538461538,134,1
2020-09-03,293,3,0,9,0,279.0,325,0.16692307692307692,164,0
2020-09-04,254,4,0,9,0,293.0,326,0.16461538461538464,156,0
2020-09-05,251,5,1,9,0,254.0,325,0.16923076923076924,152,0
2020-09-06,230,6,1,9,0,251.0,333,0.1580769230769231,156,0
2020-09-07,268,0,0,9,0,230.0,327,0.16115384615384618,151,1
2020-09-08,236,1,0,9,0,268.0,321,0.17692307692307693,132,0
2020-09-09,263,2,0,9,0,236.0,329,0.1726923076923077,164,0
2020-09-10,255,3,0,9,0,263.0,326,0.1696153846153846,171,1
2020-09-11,261,4,0,9,0,255.0,323,0.16923076923076924,174,0
2020-09-12,250,5,1,9,0,261.0,324,0.17692307692307693,160,0
2020-09-13,236,6,1,9,0,250.0,324,0.17538461538461542,163,1
2020-09-14,333,0,0,9,0,236.0,327,0.16384615384615384,127,1
2020-09-15,267,1,0,9,0,333.0,324,0.16807692307692307,125,0
2020-09-16,289,2,0,9,0,267.0,320,0.1696153846153846,137,0
2020-09-17,256,3,0,9,0,289.0,329,0.1623076923076923,169,1
2020-09-18,292,4,0,9,0,256.0,331,0.1719230769230769,144,0
2020-09-19,266,5,1,9,0,292.0,325,0.1676923076923077,154,0
2020-09-20,246,6,1,9,0,266.0,326,0.16923076923076924,135,0
2020-09-21,308,0,0,9,0,246.0,325,0.16999999999999998,142,1
2020-09-22,311,1,0,9,0,308.0,324,0.1676923076923077,166,1
2020-09-23,295,2,0,9,0,311.0,326,0.1630769230769231,152,1
2020-09-24,250,3,0,9,0,295.0,324,0.17115384615384616,146,1
2020-09-25,245,4,0,9,0,250.0,329,0.16269230769230772,151,1
2020-09-26,282,5,1,9,0,245.0,327,0.16615384615384615,168,0
2020-09-27,194,6,1,9,0,282.0,329,0.16076923076923075,169,1
2020-09-28,298,0,0,9,0,194.0,314,0.17615384615384616,157,1
2020-09-29,262,1,0,9,0,298.0,329,0.16461538461538464,142,0
2020-09-30,274,2,0,9,0,262.0,326,0.17615384615384616,158,1
2020-10-01,299,3,0,10,0,274.0,334,0.17076923076923078,135,1
2020-10-02,286,4,0,10,0,299.0,324,0.16923076923076924,147,1
2020-10-03,250,5,1,10,0,286.0,321,0.18076923076923077,141,0
2020-10-04,221,6,1,10,0,250.0,321,0.17846153846153845,146,1
2020-10-05,297,0,0,10,0,221.0,317,0.1757692307692308,149,1
2020-10-06,268,1,0,10,0,297.0,332,0.15961538461538463,149,0
2020-10-07,273,2,0,10,0,268.0,327,0.16115384615384618,153,0
2020-10-08,273,3,0,10,0,273.0,319,0.18076923076923077,117,0
2020-10-09,247,4,0,10,0,273.0,321,0.18115384615384617,122,0
2020-10-10,268,5,1,10,0,247.0,323,0.18423076923076923,128,0
2020-10-11,225,6,1,10,0,268.0,324,0.16346153846153846,148,0
2020-10-12,294,0,0,10,0,225.0,324,0.16653846153846155,182,0
2020-10-13,276,1,0,10,0,294.0,325,0.17846153846153848,153,0
2020-10-14,277,2,0,10,0,276.0,322,0.17423076923076924,170,0
2020-10-15,277,3,0,10,0,277.0,282,0.27576923076923077,181,0
2020-10-16,253,4,0,10,0,277.0,278,0.2830769230769231,167,1
2020-10-17,205,5,1,10,0,253.0,288,0.27,139,0
2020-10-18,192,6,1,10,0,205.0,286,0.2723076923076923,134,0
2020-10-19,289,0,0,10,0,192.0,287,0.2776923076923077,188,0
2020-10-20,242,1,0,10,0,289.0,286,0.2619230769230769,162,0
2020-10-21,247,2,0,10,0,242.0,283,0.2753846153846154,155,0
2020-10-22,237,3,0,10,0,247.0,290,0.27153846153846156,142,1
2020-10-23,231,4,0,10,0,237.0,287,0.2611538461538462,144,0
2020-10-24,252,5,1,10,0,231.0,282,0.2773076923076923,168,0
2020-10-25,212,6,1,10,0,252.0,283,0.27153846153846156,135,1
2020-10-26,253,0,0,10,0,212.0,281,0.27961538461538465,135,0
2020-10-27,251,1,0,10,0,253.0,293,0.26076923076923075,164,0
2020-10-28,245,2,0,10,0,251.0,288,0.2611538461538462,160,0
2020-10-29,244,3,0,10,0,245.0,288,0.27076923076923076,136,0
2020-10-30,263,4,0,10,0,244.0,285,0.26576923076923076,129,0
2020-10-31,227,5,1,10,0,263.0,283,0.27307692307692305,128,0
2020-11-01,189,6,1,11,0,227.0,281,0.2734615384615385,128,1
2020-11-02,275,0,0,11,0,189.0,285,0.2742307692307692,185,1
2020-11-03,245,1,0,11,0,275.0,285,0.26692307692307693,121,0
2020-11-04,247,2,0,11,0,245.0,283,0.2811538461538462,125,0
2020-11-05,216,3,0,11,0,247.0,291,0.2630769230769231,152,1
2020-11-06,238,4,0,11,0,216.0,280,0.2826923076923077,152,0
2020-11-07,216,5,1,11,0,238.0,286,0.26615384615384613,149,0
2020-11-08,192,6,1,11,0,216.0,278,0.28384615384615386,129,0
2020-11-09,251,0,0,11,0,192.0,288,0.27,171,0
2020-11-10,252,1,0,11,0,251.0,291,0.26269230769230767,161,1
2020-11-11,225,2,0,11,0,252.0,283,0.26807692307692305,143,0
2020-11-12,233,3,0,11,0,225.0,285,0.2623076923076923,141,1
2020-11-13,252,4,0,11,0,233.0,281,0.27192307692307693,137,1
2020-11-14,236,5,1,11,0,252.0,283,0.265,155,0
2020-11-15,218,6,1,11,0,236.0,289,0.27115384615384613,147,1
2020-11-16,279,0,0,11,0,218.0,285,0.27076923076923076,118,0
2020-11-17,261,1,0,11,0,279.0,288,0.2726923076923077,160,1
2020-11-18,249,2,0,11,0,261.0,287,0.2665384615384615,161,1
2020-11-19,252,3,0,11,0,249.0,278,0.27615384615384614,173,1
2020-11-20,229,4,0,11,0,252.0,286,0.2696153846153846,168,1
2020-11-21,236,5,1,11,0,229.0,281,0.26807692307692305,151,0
2020-11-22,192,6,1,11,0,236.0,294,0.2619230769230769,167,0
2020-11-23,274,0,0,11,0,192.0,274,0.27307692307692305,146,0
2020-11-24,258,1,0,11,0,274.0,290,0.2580769230769231,155,1
2020-11-25,245,2,0,11,0,258.0,286,0.275,170,1
2020-11-26,245,3,0,11,0,245.0,287,0.2642307692307692,161,0
2020-11-27,257,4,0,11,0,245.0,281,0.2753846153846154,141,0
2020-11-28,243,5,1,11,0,257.0,290,0.27,108,0
2020-11-29,186,6,1,11,0,243.0,287,0.27115384615384613,129,0
2020-11-30,268,0,0,11,0,186.0,286,0.27076923076923076,167,0
2020-12-01,326,1,0,12,1,268.0,267,0.31653846153846155,151,1
2020-12-02,317,2,0,12,1,326.0,269,0.3076923076923077,141,0
2020-12-03,275,3,0,12,1,317.0,260,0.31038461538461537,123,1
2020-12-04,310,4,0,12,1,275.0,269,0.315,144,1
2020-12-05,280,5,1,12,1,310.0,268,0.32846153846153847,192,1
2020-12-06,238,6,1,12,1,280.0,266,0.3142307692307692,111,0
2020-12-07,342,0,0,12,1,238.0,265,0.3161538461538462,173,1
2020-12-08,310,1,0,12,1,342.0,260,0.3230769230769231,107,0
2020-12-09,331,2,0,12,1,310.0,266,0.3107692307692308,119,0
2020-12-10,323,3,0,12,1,331.0,266,0.3246153846153846,162,0
2020-12-11,324,4,0,12,1,323.0,254,0.33615384615384614,121,0
2020-12-12,322,5,1,12,1,324.0,262,0.32538461538461544,165,1
2020-12-13,266,6,1,12,1,322.0,266,0.31384615384615383,162,0
2020-12-14,356,0,0,12,1,266.0,265,0.33153846153846156,157,0
2020-12-15,304,1,0,12,1,356.0,274,0.3107692307692308,148,0
2020-12-16,334,2,0,12,1,304.0,301,0.23346153846153847,171,1
2020-12-17,353,3,0,12,1,334.0,311,0.20923076923076925,172,0
2020-12-18,330,4,0,12,1,353.0,300,0.2196153846153846,186,0
2020-12-19,396,5,1,12,1,330.0,309,0.2119230769230769,108,0
2020-12-20,303,6,1,12,1,396.0,309,0.21846153846153846,161,1
2020-12-21,416,0,0,12,1,303.0,307,0.2196153846153846,158,0
2020-12-22,307,1,0,12,1,416.0,309,0.21307692307692308,144,0
2020-12-23,357,2,0,12,1,307.0,295,0.23576923076923076,149,1
2020-12-24,371,3,0,12,1,357.0,306,0.22346153846153843,157,1
2020-12-25,322,4,0,12,1,371.0,307,0.2226923076923077,165,0
2020-12-26,367,5,1,12,1,322.0,309,0.21615384615384617,129,1
2020-12-27,280,6,1,12,1,367.0,307,0.21846153846153846,146,1
2020-12-28,407,0,0,12,1,280.0,303,0.22115384615384615,139,0
2020-12-29,369,1,0,12,1,407.0,307,0.22230769230769232,143,0
2020-12-30,332,2,0,12,1,369.0,306,0.21769230769230768,151,0
2020-12-31,352,3,0,12,1,332.0,305,0.23153846153846155,174,0
2021-01-01,351,4,0,1,1,352.0,311,0.21230769230769234,145,1
2021-01-02,332,5,1,1,1,351.0,310,0.21538461538461537,175,0
2021-01-03,303,6,1,1,1,332.0,307,0.21307692307692308,161,0
2021-01-04,396,0,0,1,1,303.0,309,0.21576923076923077,136,0
2021-01-05,353,1,0,1,1,396.0,307,0.22192307692307692,152,0
2021-01-06,356,2,0,1,1,353.0,303,0.22499999999999998,152,0
2021-01-07,325,3,0,1,1,356.0,308,0.215,159,0
2021-01-08,356,4,0,1,1,325.0,299,0.21846153846153846,144,0
2021-01-09,344,5,1,1,1,356.0,305,0.2203846153846154,140,0
2021-01-10,279,6,1,1,1,344.0,306,0.2246153846153846,169,1
2021-01-11,435,0,0,1,1,279.0,309,0.22307692307692306,180,1
2021-01-12,343,1,0,1,1,435.0,301,0.21884615384615386,141,0
2021-01-13,345,2,0,1,1,343.0,307,0.21615384615384617,159,0
2021-01-14,363,3,0,1,1,345.0,304,0.22384615384615386,110,1
2021-01-15,335,4,0,1,1,363.0,305,0.2153846153846154,139,1
2021-01-16,378,5,1,1,1,335.0,309,0.21384615384615382,157,0
2021-01-17,315,6,1,1,1,378.0,307,0.2226923076923077,149,1
2021-01-18,402,0,0,1,1,315.0,303,0.22576923076923078,146,0
2021-01-19,374,1,0,1,1,402.0,307,0.2226923076923077,145,1
2021-01-20,369,2,0,1,1,374.0,306,0.22423076923076923,140,0
2021-01-21,357,3,0,1,1,369.0,304,0.22923076923076924,159,1
2021-01-22,360,4,0,1,1,357.0,305,0.22192307692307692,157,0
2021-01-23,335,5,1,1,1,360.0,306,0.2203846153846154,125,0
2021-01-24,317,6,1,1,1,335.0,307,0.21846153846153846,138,1
2021-01-25,393,0,0,1,1,317.0,309,0.2107692307692308,157,1
2021-01-26,360,1,0,1,1,393.0,300,0.22500000000000003,125,0
2021-01-27,345,2,0,1,1,360.0,307,0.21230769230769234,163,1
2021-01-28,351,3,0,1,1,345.0,300,0.22307692307692306,141,1
2021-01-29,331,4,0,1,1,351.0,302,0.22884615384615387,180,1
2021-01-30,312,5,1,1,1,331.0,304,0.21846153846153846,165,1
2021-01-31,338,6,1,1,1,312.0,300,0.2323076923076923,130,0
2021-02-01,427,0,0,2,1,338.0,309,0.22115384615384615,148,0
2021-02-02,360,1,0,2,1,427.0,315,0.2053846153846154,163,1
2021-02-03,345,2,0,2,1,360.0,307,0.21923076923076923,167,0
2021-02-04,335,3,0,2,1,345.0,303,0.23769230769230767,161,1
2021-02-05,350,4,0,2,1,335.0,297,0.23076923076923078,156,0
2021-02-06,337,5,1,2,1,350.0,303,0.21884615384615386,142,0
2021-02-07,321,6,1,2,1,337.0,310,0.20807692307692308,155,0
2021-02-08,435,0,0,2,1,321.0,310,0.22,157,1
2021-02-09,372,1,0,2,1,435.0,305,0.20884615384615385,149,0
2021-02-10,346,2,0,2,1,372.0,309,0.21153846153846154,174,0
2021-02-11,369,3,0,2,1,346.0,312,0.21038461538461536,151,0
2021-02-12,318,4,0,2,1,369.0,295,0.2353846153846154,157,0
2021-02-13,332,5,1,2,1,318.0,302,0.22499999999999998,175,1
2021-02-14,288,6,1,2,1,332.0,302,0.22384615384615386,151,0
2021-02-15,385,0,0,2,1,288.0,296,0.23038461538461538,162,0
2021-02-16,325,1,0,2,1,385.0,299,0.2296153846153846,157,0
2021-02-17,381,2,0,2,1,325.0,308,0.21423076923076925,126,0
2021-02-18,321,3,0,2,1,381.0,304,0.23192307692307693,151,0
2021-02-19,353,4,0,2,1,321.0,306,0.21384615384615382,129,1
2021-02-20,351,5,1,2,1,353.0,304,0.22499999999999998,147,1
2021-02-21,316,6,1,2,1,351.0,310,0.20692307692307693,123,0
2021-02-22,355,0,0,2,1,316.0,309,0.2169230769230769,161,0
2021-02-23,351,1,0,2,1,355.0,302,0.22153846153846152,174,1
2021-02-24,338,2,0,2,1,351.0,304,0.2246153846153846,156,0
2021-02-25,368,3,0,2,1,338.0,293,0.23923076923076922,130,1
2021-02-26,294,4,0,2,1,368.0,304,0.21576923076923077,120,0
2021-02-27,351,5,1,2,1,294.0,302,0.22615384615384615,134,0
2021-02-28,292,6,1,2,1,351.0,313,0.20846153846153845,165,0
2021-03-01,330,0,0,3,0,292.0,320,0.1776923076923077,136,0
2021-03-02,252,1,0,3,0,330.0,323,0.18269230769230768,181,0
2021-03-03,260,2,0,3,0,252.0,325,0.16923076923076924,170,0
2021-03-04,272,3,0,3,0,260.0,326,0.1726923076923077,167,1
2021-03-05,265,4,0,3,0,272.0,333,0.16,180,0
2021-03-06,273,5,1,3,0,265.0,317,0.18384615384615385,101,0
2021-03-07,223,6,1,3,0,273.0,327,0.1719230769230769,127,1
2021-03-08,349,0,0,3,0,223.0,330,0.16538461538461538,113,0
2021-03-09,256,1,0,3,0,349.0,321,0.16923076923076924,152,0
2021-03-10,255,2,0,3,0,256.0,324,0.16923076923076924,131,1
